date,latitude,longitude,depth_m,temperature_C,salinity,dissolved_inorganic_carbon,alkalinity,pH_insitu,pH_25C
24-02-2009,-22.164,-170,3,27.353,34.683,1931.9,2271.8,8.0842,8.1199
28-02-2009,-21.5,-170,3,27.848,34.904,1942,2287.1,8.0795,8.1227
28-02-2009,-20.99,-169.99,4,28.259,34.879,1934.5,2285.6,8.0833,8.1327
01-03-2009,-20.003,-170,3,28.237,34.945,1942.2,2288.5,8.0748,8.1239
01-03-2009,-19.498,-170.01,4,28.731,34.983,1935.2,2299.1,8.0921,8.1488
01-03-2009,-18.993,-170.06,3,29.15,34.94,1935.1,2293.5,8.079,8.1419
02-03-2009,-18.5,-170.01,2,28.874,34.943,1934.8,2293.5,8.0834,8.1422
02-03-2009,-17.51,-170.02,4,28.8,35.056,1942.5,2301.3,8.082,8.1397
02-03-2009,-17.988,-170.01,2,29.06,35.357,1961.2,2322.6,8.0745,8.136
03-03-2009,-16.489,-170.01,3,29.121,35.483,1977.3,2332.3,8.0607,8.1231
03-03-2009,-16.99,-170,4,29.266,35.424,1967.8,2326.2,8.0655,8.1301
03-03-2009,-16,-170.01,2,29.076,35.497,1975.5,2333.2,8.0652,8.1269
03-03-2009,-15.502,-170.03,2,29.628,35.663,1985.2,2349,8.0613,8.1314
04-03-2009,-15.001,-170.01,2,29.728,35.701,1985.6,2350.4,8.0605,8.1321
04-03-2009,-14.284,-170.01,4,29.432,35.708,1987.4,2349.1,8.0605,8.1276
04-03-2009,-13.819,-170.02,2,30.17,35.749,1988.1,2355.3,8.0561,8.1343
05-03-2009,-12.991,-170.01,2,29.718,35.624,1981.7,2343.9,8.0588,8.1302
06-03-2009,-10.996,-170.02,2,29.402,35.256,1963.4,2313.8,8.0553,8.1218
06-03-2009,-11.998,-170.01,4,29.888,35.508,1974.9,2335.6,8.0568,8.1308
07-03-2009,-10.14,-168.98,3,29.476,35.233,1960.2,2317.3,8.0641,8.1319
07-03-2009,-10.053,-169.21,1,29.432,35.259,1963.1,2318.7,8.0618,8.1289
07-03-2009,-9.9203,-169.64,2,29.318,35.293,1964.3,2318.9,8.0616,8.1269
08-03-2009,-9.4788,-169.01,3,30.046,35.314,1965.6,2322.4,8.0532,8.1295
08-03-2009,-9.6903,-170.32,1,29.715,35.317,1966.1,2326.1,8.0624,8.1337
08-03-2009,-9.7752,-170.06,5,29.578,35.286,1965,2323.8,8.0633,8.1326
08-03-2009,-9.587,-170.6,2,29.389,35.26,1963.7,2318.5,8.0614,8.1277
09-03-2009,-8.9896,-168.88,3,29.537,35.617,1986.8,2344.8,8.0551,8.1237
09-03-2009,-8.4932,-168.76,2,29.409,35.654,1990.1,2350.5,8.0592,8.1259
09-03-2009,-8.2464,-168.7,5,28.904,35.655,2014.9,2349.7,8.027,8.086
09-03-2009,-7.9994,-168.63,2,29.405,35.721,2000.9,2354,8.0467,8.1133
10-03-2009,-7.7537,-168.68,4,29.471,35.719,1998.5,2352.7,8.0476,8.1152
10-03-2009,-7.495,-168.76,1,29.306,35.743,1999.4,2357.9,8.0555,8.1206
10-03-2009,-6.9796,-168.76,2,29.188,35.71,1997,2355.3,8.0578,8.1211
11-03-2009,-4.9897,-168.76,4,28.687,35.622,2023.6,2346.1,8.0117,8.0672
11-03-2009,-5.5014,-168.77,3,28.574,35.614,2023,2343.9,8.0113,8.0651
11-03-2009,-6.4972,-168.77,5,29.059,35.788,2015.8,2357.9,8.0332,8.0945
11-03-2009,-5.9915,-168.76,2,28.969,35.747,2013.9,2356.3,8.0359,8.0958
12-03-2009,-4.4964,-168.76,3,28.086,35.411,2031,2328,7.984,8.0303
12-03-2009,-3.4905,-168.76,3,27.867,35.442,2031.2,2332.6,7.9936,8.0366
12-03-2009,-3.9941,-168.76,2,28.176,35.518,2027.2,2337.3,8.0018,8.0496
13-03-2009,-2.9931,-168.75,4,28.045,35.428,2032,2330.9,7.9871,8.0329
13-03-2009,-2.4867,-168.76,2,27.156,35.252,2033,2317.7,7.9804,8.0127
13-03-2009,-1.8448,-168.75,3,26.767,35.252,2035.8,2318,7.9817,8.0082
13-03-2009,-1.4029,-168.76,4,27.03,35.25,2033.7,2317.6,7.9808,8.0113
14-03-2009,-0.9833,-168.75,1,26.695,35.255,2035.1,2318.9,7.9855,8.0109
14-03-2009,-0.4878,-168.74,3,26.39,35.266,2039.3,2315.9,7.9776,7.9985
14-03-2009,0.0129,-168.74,1,26.431,35.284,2041.1,2317.3,7.9759,7.9973
19-03-2009,-17.496,-171,1,29.255,35.273,1958.8,2320.6,8.0737,8.1381
19-03-2009,-17.483,-171.65,3,29.478,35.395,1963.8,2327.1,8.0699,8.1378
19-03-2009,-17.495,-172,2,29.354,35.358,1964.5,2323.5,8.0664,8.1323
20-03-2009,-17.5,-173.68,2,29.581,34.941,1932.4,2292.8,8.0757,8.1451
20-03-2009,-17.49,-173.01,2,29.56,35.46,1969.6,2335.3,8.0701,8.1392
20-03-2009,-17.488,-172.69,2,29.569,35.39,1966.3,2325.9,8.0632,8.1324
20-03-2009,-17.499,-172.32,3,29.695,35.442,1968.7,2332.3,8.0656,8.1367
20-03-2009,-17.494,-172.84,3,29.494,35.391,1967.4,2327.7,8.065,8.1331
21-03-2009,-17.414,-174.33,2,29.802,35.154,1945.3,2308.2,8.0708,8.1435
14-04-2009,-16.753,-79.336,10,24.724,35.574,2058.2,2365.8,8.0388,8.035
15-04-2009,-16.744,-80.662,10,23.729,35.572,2064.4,2363.9,8.0423,8.0235
15-04-2009,-16.744,-81.336,10,23.89,35.55,2063.3,2362.9,8.0394,8.0231
21-04-2009,-16.744,-82.003,10,24.019,35.512,2063.3,2361,8.0368,8.0224
22-04-2009,-16.745,-82.666,10,23.49,35.603,2068.2,2365,8.0416,8.0192
22-04-2009,-16.752,-83.668,10,24.175,35.55,2060.9,2363.7,8.039,8.0269
23-04-2009,-16.749,-84.335,9,23.552,35.656,2052,2365.9,8.0614,8.0399
24-04-2009,-16.833,-86.386,10,22.839,35.747,2067.6,2371,8.0539,8.0217
25-04-2009,-16.745,-88.66,10,23.27,35.772,2054.1,2377.5,8.0703,8.0445
25-04-2009,-16.741,-89.33,8,23.576,35.767,2055.3,2374.5,8.0654,8.0442
25-04-2009,-16.748,-87.999,9,23.338,35.784,2059.1,2375.3,8.0638,8.039
26-04-2009,-16.747,-89.998,10,23.852,35.758,2051.5,2372.4,8.068,8.051
